Quiz ID	Question Number	Question	Answer Choice A	Answer Choice B	Answer Choice C	Num Answered A	Num Answered B	Num Answered C	Correct Answer	Theme Question	Notes
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	6	The duo behind the R&B hit "All My Life" was once a part of which group?	Jodeci	New Edition	Boys II Men	37536	47157	82323	A		
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	7	Mathematically speaking, which of these equals the number 24?	Four factorial	Fourth quartile	Four squared	23454	9250	4681	A		
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	8	Which of these is the name of a Bigfoot-like creature in Australian culture?	Zowie	Bowie	Yowie	3992	4124	15440	C		
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	9	Which sci-fi novel's author is a direct descendant of Mormon leader Brigham Young?	Dune	Ender's Game	Battlefield: Earth	3235	9426	2750	B		
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	10	Which European country does NOT have a Guggenheim Museum?	Spain	Italy	France	2539	3060	3932	C		
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	11	The woman John Travolta called "the wickedly talented Adele Dazeem" starred in which film?	Rent	Hairspray	Chicago	2562	1145	434	A	TRUE	
b4b39ddf-fbca-42a9-9bbd-c5ac36b99f45	12	Which of these commercial mascots was originally drawn by a teenage boy?	Mr. Peanut	Charlie the Tuna	Tony the Tiger	1267	521	818	A		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	1	In crafting and construction, DIY stands for what?	Do It Yourself	Drake Is Yugoslavian	Dress In Yarmulkes	2138710	4087	2360	A		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	2	The fastest you can legally drive on a road is called what?	Speed 2: Cruise Control	Speed dating	Speed limit	9110	5597	2108541	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	3	The Asian delicacy known as bird's nest soup is made primarily from what?	Birds' nests	Fried noodles	Shredded cabbage	265339	1046820	718461	A		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	4	Which of these U.S. states is the smallest by land area?	Vermont	Hawaii	Connecticut	90196	113498	128849	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	5	At the 2017 Oscars, whom did Jimmy Kimmel blame for the Best Picture envelope mixup?	Matt Damon	Guillermo	Steve Harvey	49964	14585	70664	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	6	Which of these cities currently boasts an NHL team?	Salt Lake City	Quebec City	Las Vegas	17426	14430	40337	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	7	Who was the only U.S. president whose grandfather was also president?	John Quincy Adams	William Henry Harrison	Benjamin Harrison	22499	9829	8072	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	8	The actress famous for tripping on her way to accept an Oscar appeared in which film?	The Devil You Know	The Devil's Advocate	The Devil Wears Prada	1589	1852	5617	A		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	9	Which internet domain launched the U.S. translation service Babel Fish?	Ask.com	Yahoo.com	AltaVista.com	435	798	708	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	10	After whom is the Oscars' Academy Honorary Award named?	Cecil B. DeMille	Louis B. Mayer	Nobody	330	119	321	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	11	Which of these phrases would best be described as phatic?	Send this immediately!	It's off the record	How's it going?	111	95	142	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	12	Lord Byron's poem "Don Juan" contains a lengthy section about which American?	Daniel Boone	Thomas Jefferson	Davy Crockett	55	37	48	A		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	13	How many words are in the longest-ever title of a Best Picture Oscar nominee?	Thirteen words	Ten words	Eight words	14	29	11	A		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	14	Which element is NOT on the same row of the periodic table as the other two?	Titanum	Iron	Silver	4	2	11	C		
6bb789e2-8a02-4b25-9d96-8e7057c4c6ad	15	Which of these symbols became an iOS emoji most recently?	Zipper mouth	Thinking face	Sneezing face	2	4	6	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	1	Which piece of clothing is meant to protect your head from the cold?	Earmuffs	Giant clock necklace	Toe socks	758528	5667	3867	A		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	2	What are candles commonly made out of?	Old Legos	Greek yogurt	Paraffin wax	1144	2296	746673	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	3	What form of singing was historically used to communicate between mountaintops?	Yodeling	Opera arias	Gregorian chanting	718211	8752	11043	A		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	4	Rumspringa is a rite of passage among which of these groups?	Mormons	Jehovah's Witnesses	Amish	93083	109231	501906	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	5	Which of these is a synonum for the opposite of a financial bull market?	Ursine market	Taurine market	Porcine market	157964	215151	105635	A		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	6	Which of these animals is technically a fish?	Porpoise	Orca	Whale shark	26845	32981	102688	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	7	Basketball was invented in the U.S. state that is also home to which of these islands?	Hilton Head	Hatteras Island	Martha's Vineyard	26502	30358	44532	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	8	A famously counterintuitive logic puzzle is named for what game show host?	Bob Barker	Richard Dawson	Monty Hall	8587	11185	25169	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	9	Which company provided audio equipment that helped Disney produce "Fantasia"?	Bang & Olufsen	Hewlett-Packard	Dolby Laboratories	5903	3983	15339	B		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	10	Which nation does NOT have land on the island of Borneo?	Malaysia	Indonesia	Myanmar	900	816	2985	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	11	Which Billy Joel album opens with a sound effect that's appropriate to its title?	Storm Front	Turnstiles	Glass Houses	861	678	1476	C		
1e9ce051-1739-4971-84d2-bf5f9cc63ed0	12	Which of these words can NOT be typed exclusively using one row of a QWERTY keyboard?	Powertripper	Typewriter	Pirouetted	267	380	717	C		
c40223af-0464-4291-9c78-19e12a9887f0	1	Which of these is a popular form of live comedy?	Stand-up	Run-around	Lie-down	1146309	4337	2192	A		
c40223af-0464-4291-9c78-19e12a9887f0	2	Where is carpeting most commonly installed?	Floors	Walls	Roofs	1125547	9266	3796	A		
c40223af-0464-4291-9c78-19e12a9887f0	3	Which planet is famous for its massive and picturesque rings?	Venus	Saturn	Mercury	32181	1069993	11378	B		
c40223af-0464-4291-9c78-19e12a9887f0	4	Which pair of countries can be found on the Horn of Africa?	Egypt / Ethiopia	Ethiopia / Eritrea	Eritrea / Egypt	483350	383217	118875	B		
c40223af-0464-4291-9c78-19e12a9887f0	5	Which of these words likely came into English through Yiddish?	Glitch	Ritzy	Kerfuffle	136994	87329	165723	A		
c40223af-0464-4291-9c78-19e12a9887f0	6	Where on the body would you find the manipura chakra?	Over the belly button	Within the heart	Between the eyes	43665	26555	66014	A		
c40223af-0464-4291-9c78-19e12a9887f0	7	Nerf balls were initially marketed as the world's first what?	Safety ball	Indoor ball	Baby ball	12351	26496	6574	B		
c40223af-0464-4291-9c78-19e12a9887f0	8	San Francisco's Waldo Tunnel was renamed in 2016 after a noted what?	Actor	Politician	Athlete	8164	10927	7583	A		
c40223af-0464-4291-9c78-19e12a9887f0	9	Which Baby-Sitters Club member was NOT included in the film version?	Jessi	Logan	Abby	1527	3157	3905	C		
c40223af-0464-4291-9c78-19e12a9887f0	10	The part of a book disclosing its publication is info is known as what?	Propindex	Colophon	Rectograf	2669	968	390	B		
c40223af-0464-4291-9c78-19e12a9887f0	11	In western media, what are astronauts from China called?	Taikonauts	Sinonauts	Spationauts	533	426	144	A		
c40223af-0464-4291-9c78-19e12a9887f0	12	Which of these is NOT an official Tetris sequel?	Wordtris	Maptris	Welltris	87	194	258	B		
46e6a8fc-dee9-4136-ad28-1432d613a104	1	Which of these are typically used to help motorists see the road better?	NBA highlights	Turkish delights	Headlights	7323	3899	748933	C		
46e6a8fc-dee9-4136-ad28-1432d613a104	2	Which of these is a traditional ingredient in soap?	Lye	Greed	Deception	718688	13858	6111	A		
46e6a8fc-dee9-4136-ad28-1432d613a104	3	By definition, an ambulatory person is what?	Walking	Making sounds	Hospital-bound	307425	114850	283659	A		
46e6a8fc-dee9-4136-ad28-1432d613a104	4	What name does Marlon Brando famously yell in a 1951 film?	Laura	Stella	Marge	18100	267511	23132	B		
46e6a8fc-dee9-4136-ad28-1432d613a104	5	Which of these island chains is in the Atlantic Ocean?	Marshall Islands	Falkland Islands	Svalbard	88043	155000	19803	B		
46e6a8fc-dee9-4136-ad28-1432d613a104	6	When it comes to math, which Greek letter is typically used to represent an angle?	Kappa	Lambda	Theta	19992	43618	86671	C		
46e6a8fc-dee9-4136-ad28-1432d613a104	7	Madonna was inducted into the Rock & Roll Hall of Fame by the singer of which song?	Crazy In Love	Toxic	Cry Me a River	28843	31237	24781	C		
46e6a8fc-dee9-4136-ad28-1432d613a104	8	When microwave ovens were first sold, they were named for what technology?	Laser	Radar	X-ray	2116	9404	14111	B		
46e6a8fc-dee9-4136-ad28-1432d613a104	9	Which of these Emmas has a tattoo of a drawing by Paul McCartney?	Emma Watson	Emma Thompson	Emma Stone	1956	3106	4615	C		
46e6a8fc-dee9-4136-ad28-1432d613a104	10	New Jersey native John Taylor is credited with creating what processed meat product?	Slim Jim	Frank 'n Stuff	Pork Roll	3127	324	1245	C		
46e6a8fc-dee9-4136-ad28-1432d613a104	11	Which of these contributed to John McEnroe's infamous Australian Open ejection?	Loose racket tape	Crying baby	Bird on the court	266	543	484	B		
46e6a8fc-dee9-4136-ad28-1432d613a104	12	Which of these items could FDR have used before he was president?	Beer can	Scotch tape	Ballpoint pen	116	266	242	B		
87b61de7-0473-49b8-92f1-a217107ca4b9	1	Which of these is a common term for a very tall building?	Air tickler	Skyscraper	Cloud sniffer	3259	1067926	1971	B		
87b61de7-0473-49b8-92f1-a217107ca4b9	2	Spider-Man is known for flinging what from his wrists?	Air freshner	Webs	Liquid cheese	1590	1058036	926	B		
87b61de7-0473-49b8-92f1-a217107ca4b9	3	The phrase "wearing your heart on your sleeve" means what?	Openly showing emotion	Wearing bright patterns	Having surgery	1028654	11484	7789	A		
87b61de7-0473-49b8-92f1-a217107ca4b9	4	The skincare brand Aesop shares its name with a legendary what?	Fabulist	King	Farmer	334970	478465	186836	A		
87b61de7-0473-49b8-92f1-a217107ca4b9	5	Which of these U.S. presidents was NEVER a vice president?	Herbert Hoover	Richard Nixon	Gerald Ford	147034	127252	63126	A		
87b61de7-0473-49b8-92f1-a217107ca4b9	6	What was the nickname of the first manned airplane to break the sound barrier?	Glamorous Glennis	Spirit of St. Louis	Project Rocket	39737	68234	37607	A		
87b61de7-0473-49b8-92f1-a217107ca4b9	7	During the Cold War, what city's MLB team added the word "legs" to its name?	Cincinnatti	Pittsburgh	Boston Public	23003	7832	8772	A		
87b61de7-0473-49b8-92f1-a217107ca4b9	8	Which company's 2012 smartphones includes Beats Audio technology?	Samsung	Apple	HTC	5729	8850	8370	C		
87b61de7-0473-49b8-92f1-a217107ca4b9	9	Which of these people has won the most Emmys for Outstanding Host of a Reality TV Show?	Howie Mandel	Tom Bergeron	Anthony Bourdain	1741	3927	2793	B		
87b61de7-0473-49b8-92f1-a217107ca4b9	10	The White Stripes named an album after an art movement co-founded by which artist?	Gustav Klimt	Piet Mondrian	Pablo Picasso	1716	1657	667	B		
87b61de7-0473-49b8-92f1-a217107ca4b9	11	Sprinter Justin Gatlin once ran a record-breaking 100 meter sprint thanks to what advantage?	Industrial fan	Running downhill	Extreme high altitude	368	281	997	A		
87b61de7-0473-49b8-92f1-a217107ca4b9	12	The author of which classic work was widely known for his hatred of the Eiffel Tower?	Les Misérables	The Necklace	Waiting for Godot	139	120	168	B		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	1	Which of these refers to asking someone to an end-of-school-year dance?	Planking	Promposal	Sip n' See	10488	717012	5425	B		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	2	How would you say "hello" in Mandarin Chinese?	Sup dawg	Ni hao	Quemero Numero Uno	3080	702557	1892	B		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	3	Which sports competition requires the participants to wear all white?	World Series	Super Bowl	Wimbledon	43821	7124	642953	C		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	4	Which of these newspapers was founded most recently?	Wall Street Journal	Washington Post	USA Today	56559	84321	491487	C		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	5	In diamond rings, what shape best describes a "princess" cut?	Oval	Marquise	Square	136798	141487	206473	C		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	6	Which of these rivers forms at least part of the boundary of four U.S. states?	Rio Grande	Delaware	St. Lawrence	88998	75554	36574	B		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	7	Which brand of sparkling water was commercially introduced first?	Schweppes	Perrier	S.Pellegrino	21786	32540	22666	A		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	8	What author is credited with coining the opening line, "It was a dark and stormy night"?	Edward Bulwer-Lytton	Edgar Allen Poe	Mary Shelley	2549	14883	5067	A		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	9	Which of these people NEVER served time at California's Folsom Prison?	Johnny Cash	Suge Knight	Timothy Leary	1186	887	915	A		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	10	What type of tutu was designed for Balanchine's New York City Ballet?	Romantic	Pancake	Powder Puff	181	579	472	C		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	11	Which Supreme Court Chief Justice's portrait has NOT appeared on official U.S paper currency?	John Marshall	Salmon P. Chase	William Taft	147	198	141	C		
91b21b8c-f637-4dc8-b2b5-5b6abd0d19b4	12	Lady Godiva allegedly disrobed and rode a horse through the streets to oppose what?	Taxation	French influence	Religious decree	83	30	45	A		
38d0a9da-ab5b-4d23-a413-1bae99a59659	1	The person who helps a weightlifter is typically known as what?	Waiter	CEO	Spotter	12284	7469	1046139	C		
38d0a9da-ab5b-4d23-a413-1bae99a59659	2	"Alice's Adventures in Wonderland" features which of these characters?	Paul Blart	King of Queens	Queen of Hearts	8529	36973	987685	C		
38d0a9da-ab5b-4d23-a413-1bae99a59659	3	Which of these cities calls itself "The City of Brotherly Love"?	Chicago	Philadelphia	Boston	70474	820153	86720	B		
38d0a9da-ab5b-4d23-a413-1bae99a59659	4	Botanically speaking, what type of fruit is an avocado?	Berry	Gourd	Citrus	279381	396409	127255	A		
38d0a9da-ab5b-4d23-a413-1bae99a59659	5	Which of these NBA teams has a female owner?	Lakers	Timberwolves	Pacers	80632	113274	88252	A		
38d0a9da-ab5b-4d23-a413-1bae99a59659	6	In the film that bears his name, what is John Wick's "casus belli"?	Hostages	Money	Puppy	17774	20478	42565	C		
38d0a9da-ab5b-4d23-a413-1bae99a59659	7	In pregnancy, the ECV method uses what to change the baby's position?	Sutures	Pressing hands	Cardiovascular exercise	3125	29254	9078	B		
38d0a9da-ab5b-4d23-a413-1bae99a59659	8	The only rock song to exit our solar system in hard-copy form is by what artist?	The Beatles	Chuck Berry	Little Richard	13234	11741	4011	B		
38d0a9da-ab5b-4d23-a413-1bae99a59659	9	Which of these was the name of one of Gap's original fragrances?	Eternity	Grass	Paradise	4234	4338	3656	B		
38d0a9da-ab5b-4d23-a413-1bae99a59659	10	In 1958, a physicist used an oscilloscope to create what is considered the first what?	Graphing calculator	Video game	Wireless radio	1053	2296	998	B		
38d0a9da-ab5b-4d23-a413-1bae99a59659	11	According to Icelandic tradition, where would you most likely find an Icelandic elf?	Arboreal canopies	Subbasements	Igneous deposits	1081	352	904	C		
38d0a9da-ab5b-4d23-a413-1bae99a59659	12	Why did the Chicago Daily Tribune rush to print the wrong winner of the 1948 presidential election?	Workers' dispute	To influence outcome	Inclement weather	224	246	556	A		
5f345e51-ca59-4e15-8bef-05b399746819	1	What are omelets made out of?	Apps	Eggs	Imps	2655	719427	1820	B		
5f345e51-ca59-4e15-8bef-05b399746819	2	Which of these is a form of precipitation?	Mail	Fail	Hail	12264	10364	686983	C		
5f345e51-ca59-4e15-8bef-05b399746819	3	Which of these numbers is the smallest?	Inches in a yard	Tablespoons in a pint	Seconds in a minute	153624	217928	252972	B		
5f345e51-ca59-4e15-8bef-05b399746819	4	Where did the famous "gentleman's agreement" to end the U.S. Civil War take place?	Virginia	North Carolina	Georgia	152801	39337	24766	A		
5f345e51-ca59-4e15-8bef-05b399746819	5	Which name does NOT typically appear on the label of a bottle of Tabasco sauce?	Charpentier	McIlhenny	Avery	55420	33903	59775	A		
5f345e51-ca59-4e15-8bef-05b399746819	6	By definition, a vexillologist is most likely to be interested in which of these things?	The Odyssey	Union Jack	The Riddle of the Sphinx	10744	11927	31897	B		
5f345e51-ca59-4e15-8bef-05b399746819	7	The early computer program "OXO" played what game?	Tic-tac-toe	Minesweeper	Checkers	7183	3431	1769	A		
5f345e51-ca59-4e15-8bef-05b399746819	8	Which of these nations does NOT lie on the Gulf of Bothnia?	Sweden	Finland	Estonia	1834	947	4363	C		
5f345e51-ca59-4e15-8bef-05b399746819	9	In the mid-'70s, who became Saturday Night Live's first-ever musical guest?	Paul Simon	Billy Preston	Nitty Gritty Dirt Band	2826	1231	273	B		
5f345e51-ca59-4e15-8bef-05b399746819	10	Thomas Edison once set up a company to build affordable housing made out of what?	Concrete	Rubber	Plastic foam	594	438	241	A		
5f345e51-ca59-4e15-8bef-05b399746819	11	The most common English word that ends in "-mt" is closely tied to which activity?	Eating	Bathing	Sleeping	294	90	220	C		
5f345e51-ca59-4e15-8bef-05b399746819	12	When the world's oldest subway system opened, which was one of the stations?	Farringdon Street	Union Square	Porte de Vincennes	86	84	83	A		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	1	In the old saying, when life gives you lemons you should do what?	Return those lemons	Make lemonade	Build a lemon house	8566	975017	3440	B		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	2	What implement would you use to sweep dust from a floor?	Broom	Saucepan	Pliers	959251	4562	1328	A		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	3	Which of these sports does NOT typically use any kind of net?	Badminton	American handball	Ice hockey	49431	838917	50089	B		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	4	Which company makes the TI-83 calculator?	Acer	Sharp	Texas Instruments	18260	26095	790766	C		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	5	According to the U.S. government, which of these is correct?	Daylight Saving Time	Daylight Savings Time	Daylight Saving's Time	109702	514416	70826	A		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	6	Which of these is an official regulation for U.S. bourbon production?	Less than 50% corn	Made in Kentucky	Aged in oak container	30139	37107	45220	C		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	7	Thanks to how the French language works, what is NATO called in France?	NAOT	NOTA	OTAN	13218	14970	15459	C		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	8	What was the name of Calvin's schoolteacher in the comic "Calvin and Hobbes"?	Miss Wormwood	Ms. Braithwaite	Mrs. Crassbender	8290	4386	2988	A		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	9	Which of these words was used for a long time to refer to the letter "Z"?	Izzard	Zephyr	Zelda	970	5357	2013	A		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	10	The lead singer of Oingo Boingo provided music for which of these films?	Life of Pi	Her	Fifty Shades of Grey	428	546	140	C		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	11	Which of these people has NOT given a Harvard Commencement speech?	Madeleine Albright	Oprah Winfrey	Sonia Sotomayor	42	80	46	C		
0d3c27d4-6882-4232-8b7e-0a580dc5216e	12	In Europe, the two largest Channel Islands lend their names to breeds of what animal?	Sheep	Cows	Dogs	24	14	12	B		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	1	Which of these is a popular movie theater snack?	Popcorn	Clam chowder	Boiled hog knuckles	716118	1830	592	A		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	2	Which of these is a major landmark in China?	The Great Waffle	The Great Waterslide	The Great Wall	2034	1534	704448	C		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	3	Which of these singers is famous for playing the trumpet?	Mary J. Blige	Frank Sinatra	Louis Armstrong	16905	128653	546359	C		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	4	Which dessert shares its name with a Korean food made with intestines?	Rice pudding	Panna Cotta	Sundae	134479	310099	81083	C		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	5	Which of these Hugh Grant movies is rated R?	Love Actually	About a Boy	Notting Hill	29829	25894	28805	A		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	6	Which of these famous authors wrote the fewest published books?	Fran Lebowitz	John Kennedy Toole	J.D. Salinger	4000	7370	18832	B		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	7	The Notorious B.I.G. shares his real last name with the lead character in which film?	Braveheart	Amadeus	Malcolm X	2786	2067	2650	A		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	8	What was the first Disney Channel series to run for 100 episodes?	Even Stevens	Kim Possible	That's So Raven	947	686	1266	C		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	9	Which of these iconic U.S. buildings did NOT have the same architect as the other two?	Transamerica Pyramid	Fallingwater	New York Guggenheim	479	429	369	A		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	10	A men's size 10 shoe in the U.S. is what size in Japan?	Size 10	Size 7.5	Size 28	67	115	312	C		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	11	Chat app Airtime was launched by the founder of what startup?	Napster	Myspace	Blogger	149	104	62	A		
0415fdd1-cc85-46ed-b7e8-42a9cacd565e	12	In 1943, Major League Baseball stopped using what material in game balls?	Rubber	Yarn	Cork	37	37	78	A		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	1	Pickles are typically made with what ingredient?	Picks	Ells	Cucumbers	13062	7494	977682	C		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	2	Where was Abraham Lincoln's most famous address delivered?	Zendegi	Gettysburg	Tajikistan	7901	952049	5357	B		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	3	What does the "I" in "FBI" stand for?	Information	Incorporated	Investigation	32347	21387	883383	C		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	4	Which of these activities is most likely to make a person feel phlegmatic?	Skydiving	Meditating	Breakdancing	396440	338690	107032	B		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	5	In 1992, which band released a single named for an alkali metal?	Green Day	Nirvana	Pearl Jam	76618	165177	95785	B		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	6	In the U.S. Daylight Saving Time system, which season falls under Standard Time?	None	Summer	Winter	50854	66265	44030	C	TRUE	
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	7	Which of these degrees qualifies you for the NASA Astronaut Candidate program?	Clinical psychology	Aviation	Engineering Technology	4132	13942	27213	A		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	8	Which TV show is a spinoff of a spinoff of a TV show?	The Facts of Life	The Golden Palace	Good Times	1625	1032	2220	C		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	9	Which of these was the name of a real U.S. breakfast cereal?	Sprinkle Spangles	Eagle-O's	Stars and Sprites	661	1253	348	A		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	10	Which historically black college is named for a member of the Rockefeller family?	Morehouse	Spelman	Howard	149	234	319	B		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	11	Which nation's currency shares its name with an iconic Sylvester Stallone character?	Panama	Romania	Turkmenistan	81	99	69	A		
4ee5fdf8-6f13-43c1-9e79-dbbe0098eb16	12	In a poll hall, "firewood" is often used as slang for what?	Cheap pool cue	Uneven pool table	Trick shot	35	32	19	A		
e3c49950-e593-41e3-a3f9-8642eb7717bf	1	Korean pop music is often called what?	Hot jazz	Fiddlestick funk	K-pop	16912	16877	989145	C		
e3c49950-e593-41e3-a3f9-8642eb7717bf	2	A classic 1936 book about the Civil War is called "Gone with the" what?	WiFi	Waffle House	Wind	2250	6916	969680	C		
e3c49950-e593-41e3-a3f9-8642eb7717bf	3	Antoni Gaudi's famous Sagrada Família cathedral can be found in what country?	France	Spain	Germany	127387	802294	19437	B		
e3c49950-e593-41e3-a3f9-8642eb7717bf	4	The classic version of the board game Operation asks players to remove a wrench from where?	Stomach	Head	Ankle	397970	102589	273053	C		
e3c49950-e593-41e3-a3f9-8642eb7717bf	5	In U.S. credit, what did FICO originally stand for?	Fair, Isaac, and Company	Fresh Investment Credit	Factual Income Operation	22210	22415	40058	A		
e3c49950-e593-41e3-a3f9-8642eb7717bf	6	Which of these Amazon services was launched most recently?	Amazon Music	Amazon Mechanical Turk	Amazon Prime	47770	8484	15044	A		
e3c49950-e593-41e3-a3f9-8642eb7717bf	7	The first cloned mammal was named for the writer of which of these songs?	9 to 5	Shake It Off	This Kiss	30248	4968	11940	A		
e3c49950-e593-41e3-a3f9-8642eb7717bf	8	Which of these countries did NOT change its name in the 20th century?	Iran	Cambodia	Ecuador	6778	6042	17277	C		
e3c49950-e593-41e3-a3f9-8642eb7717bf	9	Thanks to its looks, a common European frog shares a name with what herb?	Chive	Parsley	Rosemary	6096	7377	3914	B		
e3c49950-e593-41e3-a3f9-8642eb7717bf	10	Which of these schools had a future U.S. president officially serve as its president?	Princeton University	University of Virginia	Harvard University	2941	3536	1137	A		
e3c49950-e593-41e3-a3f9-8642eb7717bf	11	What animal does NOT appear on the St. Louis Cardinals' 2011 World Series rings?	Bird	Squirrel	Snake	245	1304	1504	C		
e3c49950-e593-41e3-a3f9-8642eb7717bf	12	What city's official flag includes a Latin phrase referencing its historic fire?	Detroit	Washington, D.C.	Chicago	177	91	1277	A		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	1	Which of these gadgets is designed to help you wake up?	Nose trimmer	Shake Weight	Alarm clock	3522	4559	1848014	C		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	2	In a 1952 musical, Gene Kelly was "Singin' in the" what?	Drive-thru	Rain	Rocky Mountains	25899	1777756	26283	B		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	3	In which of these games do you yell the game's name when you win?	Bingo	Checkers	Chess	1757936	4165	5089	A		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	4	What is the name of the artistic logo renderings that appear on Google's homepage?	Google Dudez	Google Doodles	Google Doodads	20812	1581907	121366	B		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	5	In which of these places to brides traditionally get temporary tattoos of grooms' initials?	India	Mongolia	New Zealand	1017274	285984	249157	A		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	6	In a standard deck of playing cards, which king is holding an axe and facing sideways?	King of Diamonds	King of Hearts	King of Clubs	292225	309039	390872	A		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	7	When used in cookbooks, maceration typically means doing what to food?	Slicing it	Searing it	Softening it	82713	48160	180443	C		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	8	Which women's college basketball team saw its record 111-game win streak snapped in 2017?	Tennessee University	LSU	UConn	20749	35584	126355	C		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	9	In which of these movies does the bootstrap paradox play a key role?	12 Monkeys	Alien	Gravity	60949	21235	44322	A		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	10	Which of these Robin Williams characters is a real person?	Daniel Hillard	Patch Adams	T.S. Garp	4257	53693	4900	B		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	11	Which of these clothing companies went public first?	Hermès	Hugo Boss	Ralph Lauren	10840	12618	30299	B		
